price	title	description	link	image_link	id	availability	product_type
72.00 UAH	Салат Маш	Страна происхождения: италия Вес: 250 гр t°С храненияя: от +4 °С до +10 °С	https://foodlogistic.com.ua/ru/salatmash125g/	https://foodlogistic.com.ua/content/images/6/390x390l80tl0/57566972537516.jpeg	13551	in stock	Каталог
30.00 UAH	Салат Радичио	Страна происхождения: испания минимальный вес: 250 гр t°С храненияя: от +4 °С до +10 °С	https://foodlogistic.com.ua/ru/salatradichio-100g/	https://foodlogistic.com.ua/content/images/7/390x390l80tl0/31977451202087.jpeg	15221	in stock	Каталог
83.00 UAH	Голубика Импорт	Голубика импорт	https://foodlogistic.com.ua/ru/lokhina-import-125/	https://foodlogistic.com.ua/content/images/25/365x262l80tl0/lokhina-import-125-90611614552916.png	5928	in stock	Каталог
97.00 UAH	Смесь Овощная Bonduelle Кукуруза в Зернах 400г	Кукуруза в зернах 400 г. Сладкая, хрустящаяи вкусная, кукуруза отлично подходит вкачестве дополнения в салатах илиотдельного гарнира.Пищевые свойства, 100г Калорийность93.00ккал Белки3.30г Жиры2.30г Углеводы14.70г составкукурузаобщая информация брендbonduelle Вес400 г температура хранения-6...-18	https://foodlogistic.com.ua/ru/smes-ovoshnaya-bonduelle-kukuruza-v-zernah-400g1/	https://foodlogistic.com.ua/content/images/1/390x390l80tl0/24646718313216.png	1894	in stock	Каталог
76.00 UAH	Овощи Bonduelle Для Крем Супа Зеленый 400г	Вкусная и полезная овощная смесь длякрем-супа очень проста в приготовлении.Общая информация брендbonduelle Вес400 г	https://foodlogistic.com.ua/ru/ovoshi-bonduelle-dlya-krem-supa-zelenyj-400g6/	https://foodlogistic.com.ua/content/images/7/390x390l80tl0/76589042269865.jpeg	1897	in stock	Каталог
69.00 UAH	Овощи Bonduelle Для Крем Супа Легкий 400г	Вкусная и полезная овощная смесь длякрем-супа очень проста в приготовлении.Общая информация брендbonduelle Вес400 г	https://foodlogistic.com.ua/ru/ovoshi-bonduelle-dlya-krem-supa-legkij-400g1/	https://foodlogistic.com.ua/content/images/11/390x390l80tl0/90643204960147.png	1899	in stock	Каталог
25.00 UAH	Виногдад Киш-Миш	Виногдад Киш-Миш	https://foodlogistic.com.ua/ru/vinogdad-kish-mish/	https://foodlogistic.com.ua/content/images/35/707x390l80tl0/vinogdad-kish-mish-99497388178760.jpg	5552	in stock	Каталог
15.00 UAH	Помидор Черри Гордей	Помидор черри гордей	https://foodlogistic.com.ua/ru/pomidor-cherri-gordey-250g/	https://foodlogistic.com.ua/content/images/24/390x390l80tl0/pomidor-cherri-gordey-250g-20370944106954.jpg	5594	in stock	Каталог
141.00 UAH	Горошек Зеленый	Горошек зеленый	https://foodlogistic.com.ua/ru/goroshek-zelenyy-250gr/	https://foodlogistic.com.ua/content/images/28/520x390l80tl0/24663574450356.jpg	5677	in stock	Каталог
5.00 UAH	Капуста Краснокачанная	Капуста краснокачанная	https://foodlogistic.com.ua/ru/kapusta-krasnokachannaya-100gr/	https://foodlogistic.com.ua/content/images/34/468x390l80tl0/kapusta-krasnokachannaya-100gr-98349600959802.jpg	5683	in stock	Каталог
123.00 UAH	Кукуруза Беби	Кукуруза беби	https://foodlogistic.com.ua/ru/kukuruza-bebi-125g/	https://foodlogistic.com.ua/content/images/39/520x390l80tl0/kukuruza-bebi-125g-97126443464983.jpeg	5688	in stock	Каталог
9.00 UAH	Редис Дайкон	Редис дайкон	https://foodlogistic.com.ua/ru/redis-daykon-100gr/	https://foodlogistic.com.ua/content/images/41/432x390l80tl0/redis-daykon-100gr-31942403841453.jpg	5690	in stock	Каталог
16.00 UAH	Слива Импорт	Слива импорт	https://foodlogistic.com.ua/ru/ovoshchi-frukty-yagody-zelen/2391/	https://foodlogistic.com.ua/content/images/42/383x390l80tl0/77223828182615.jpg	5691	in stock	Каталог
24.00 UAH	Салат Бостон	Салат бостон	https://foodlogistic.com.ua/ru/salat-boston-100gr/	https://foodlogistic.com.ua/content/images/43/627x353l80tl0/salat-boston-100gr-91318772943441.jpg	5692	in stock	Каталог
40.00 UAH	Грибы Еринги	Грибы еринги (белые степные грибы, королевские вешенки) в естественном виде распространены в степях ближнего востока, средиземноморья и северной африки. Название гриба произошло от названия растения eryngium campestre (ветрогон), рядом с которым чаще всего еринги произрастают, находясь в симбиозе. В настоящее время выращиванием грибов еринги в промышленных масштабах занимаются страны Юго-Восточной азии, поставляя продукцию в европу.    Грибы еринги славятся своим нежным вкусом, напоминающим орехи кешью. Размеры белого степного гриба могут варьироваться в широких пределах – от 4 до 20 см в длину. Он обладает упругой хрящеватой структурой и приятным грибным ароматом. Еринги можно употреблять сырыми, добавляя в салаты. Можно запекать, жарить, тушить, варить, как в составе различных блюд, так и в качестве самостоятельного блюда или гарнира. Бульоны из грибов еринги славятся своим необычайным вкусом и ароматом. В связи с чем многими кулинарами используется именно этот вид грибов для приготовления супов и соусов.     Еринги – легкая пища для усвоения организмом. В них содержатся ферменты, способствующие работе пищеварительной системы. Содержание минералов, витаминов и аминокислот, необходимых человеку, благоприятно влияет на весь организм, омолаживая его, налаживая работу внутренних органов. Кроме того, еринги улучшают состояние кожи, волос и ногтей.	https://foodlogistic.com.ua/ru/griby-eringi-100gr/	https://foodlogistic.com.ua/content/images/48/468x390l80tl0/griby-eringi-100gr-73008633819149.jpg	5697	in stock	Каталог
27.00 UAH	Манго Элит	Манго элит (red moon) выращивают на территории бразилии. Плотная блестящая кожица фрукта имеет тёмно-красный цвет с градиентом до оранжевого, реже зеленоватого.    Вес одного плода может колебаться в пределах 400-700 г.	https://foodlogistic.com.ua/ru/mango-elit-100g/	https://foodlogistic.com.ua/content/images/18/390x390l80tl0/mango-elit-100g-50195491124377.jpg	5758	in stock	Каталог
7.00 UAH	Салат Айсберг	Минимальный вес - 300 гр	https://foodlogistic.com.ua/ru/salat-aysberg-100g/	https://foodlogistic.com.ua/content/images/3/707x390l80tl0/salat-aysberg-100g-86870890060637.jpg	5782	in stock	Каталог
40.00 UAH	Бобы Эдамаме	Страна происхождения: таиланд минимальный вес: 100 гр t°С храненияя: от +4 °С до +10 °С	https://foodlogistic.com.ua/ru/bobiedamame-s-m-100g/	https://foodlogistic.com.ua/content/images/30/390x390l80tl0/30087413074092.png	10671	in stock	Каталог
250.00 UAH	Спаржа Зеленая	Спаржа, независимо от сорта, богата ценными витаминами (a, c, B1, B2 и е) и минералами (кальций, фосфор, калий, медь, магния, железо и цинк). Калиевые соли и спаржевая кислота активируют работу почек, что облегчает вывод продуктов распада обмена веществ, цинк способствует заживлению ран и укреплению соединительных тканей. Кальций и фосфор полезны для строительства костных тканей, а железо и магний повышают способность кровообразования. Спаржа также отличный диетический продукт (180 ккал на 1 кг) и способствует выведению шлаков из организма, так как содержит много балластных веществ.	https://foodlogistic.com.ua/ru/sparzha_zelenaya_0.450_kg/	https://foodlogistic.com.ua/content/images/17/336x390l80tl0/69315414195258.jpeg	1389	in stock	Каталог
42.00 UAH	Тархун Эстрагон	Сухой тархун подходит в качестве приправы к мясным и рыбным блюдам, майонезам, а свежий используют для соусов, салатов, блюд из птицы, мяса и яиц, для сладких пирогов и куриных супов. Тархун является одним из основных ингредиентов грузинского блюда чакапули.	https://foodlogistic.com.ua/ru/tarkhun_estragon_0.100_kg/	https://foodlogistic.com.ua/content/images/19/576x390l80tl0/58419058382533.png	1390	in stock	Каталог
13.00 UAH	Персик Импорт	Персик импорт	https://foodlogistic.com.ua/ru/persik/	https://foodlogistic.com.ua/content/images/29/615x381l80tl0/13062315853827.jpeg	1423	in stock	Каталог
14.00 UAH	Персик Инжирный Импорт	Персик инжирный импорт	https://foodlogistic.com.ua/ru/persik_inzhirnyy/	https://foodlogistic.com.ua/content/images/31/584x390l80tl0/96157415795854.jpeg	1424	in stock	Каталог
4.00 UAH	Арбуз Импорт	Арбуз импорт	https://foodlogistic.com.ua/ru/arbuz/	https://foodlogistic.com.ua/content/images/17/530x390l80tl0/15019605831704.jpeg	1502	in stock	Каталог
14.00 UAH	Дыня Импорт	Дыня импорт	https://foodlogistic.com.ua/ru/dynya/	https://foodlogistic.com.ua/content/images/19/390x390l80tl0/47438196443231.jpeg	1503	in stock	Каталог
54.00 UAH	Овощная Смесь Bonduelle Мексиканская 425мл	Кукуруза по-мексикански является идеальной основой для салатов. А подогретая на небольшом огне смесь, приправленная специями и маслом - прекрасный гарнир к любому столу.Пищевые свойства, 100г Калорийность81.00ккал Белки3.40г Жиры1.50г Углеводы11.40г составсоль поваренная пищевая, горошекзеленый, кукуруза, вода питьевая, перецкрасныйобщая информация бренд bonduellе Объем425 мл Вес340 г температура хранения10...30	https://foodlogistic.com.ua/ru/ovoshnaya-smes-bonduelle-meksikanskaya-425ml1/	https://foodlogistic.com.ua/content/images/25/390x390l80tl0/94858024702091.jpeg	1831	in stock	Каталог
87.00 UAH	Листья Шпината Bonduelle Замороженные 400г	Шпинат является идеальным источником железа. Листья шпината bonduelle используются в приготовлении зеленого борща, начинок для пирогов, запеканок, блинов и фаршированной рыбы.Составшпинатобщая информация брендbonduelle Вес400 г температура хранения-6...-18	https://foodlogistic.com.ua/ru/listya-shpinata-bonduelle-zamorozhennye-400g1/	https://foodlogistic.com.ua/content/images/49/390x390l80tl0/50997386821884.jpeg	1868	in stock	Каталог
75.00 UAH	Смесь Овощная Bonduelle Императорская	Императорская смесь - это яркое,привлекательное и вкусное овощное блюдо.Ее можно использовать как основу длясупов и салатов.Общая информация брендbonduelle Вес400 г	https://foodlogistic.com.ua/ru/smes-ovoshnaya-bonduelle-imperatorskaya-400g1/	https://foodlogistic.com.ua/content/images/3/350x350l80tl0/29483473670568.jpeg	1870	in stock	Каталог
68.00 UAH	Овощи Bonduelle Для Крем Супа Тыквенный 400г	Вкусная и полезная овощная смесь длякрем-супа очень проста в приготовлении.Общая информация брендbonduelle Вес400 г	https://foodlogistic.com.ua/ru/ovoshi-bonduelle-dlya-krem-supa-tykvennyj-400g1/	https://foodlogistic.com.ua/content/images/7/390x390l80tl0/48051668829903.jpeg	1872	in stock	Каталог
65.00 UAH	Фасоль Bonduelle Зеленая Стручковая Целая На Пару Замороженная	Благодаря предварительноприготовленным продуктам на паруbonduelle вы получаете вкус и качествосвежих овощей всего за 3 минуты!Общая информация брендbonduelle Вес400 г	https://foodlogistic.com.ua/ru/fasol-bonduelle-zelenaya-struchkovaya-celaya-na-paru-zamorozhennaya-400g1/	https://foodlogistic.com.ua/content/images/15/483x390l80tl0/29098535382353.jpg	1876	in stock	Каталог
76.00 UAH	Смесь Овощная Bonduelle Дуэт Зеленой и Желтой Стручковой Фасоли На Пару Замороженная 400г	Благодаря предварительноприготовленным продуктам на паруbonduelle вы получаете вкус и качествосвежих овощей всего за 3 минуты!Общая информация брендbonduelle Вес400 г	https://foodlogistic.com.ua/ru/smes-ovoshnaya-bonduelle-duet-zelenoj-i-zheltoj-struchkovoj-fasoli-na-paru-zamorozhennaya-400g1/	https://foodlogistic.com.ua/content/images/21/350x335l80tl0/59231429511306.jpeg	1879	in stock	Каталог
76.00 UAH	Смесь Овощная Bonduelle Мексиканская На Пару Замороженная 400г	Благодаря предварительноприготовленным продуктам на паруbonduelle вы получаете вкус и качествосвежих овощей всего за 3 минуты!Общая информация брендbonduelle Вес400 г	https://foodlogistic.com.ua/ru/smes-ovoshnaya-bonduelle-meksikanskaya-na-paru-zamorozhennaya-400g7/	https://foodlogistic.com.ua/content/images/29/390x390l80tl0/65215292742248.jpeg	1883	in stock	Каталог
86.00 UAH	Капуста Брокколи Bonduelle 400г	Чрезвычайно полезную и вкусную замороженную брокколи готовят так же, как и свежую. Нежная и сочная брокколи bonduelle представлена в виде однородных темно-зеленых соцветий. Уникальная технология замораживания позволяет сохранить хрупкие соцветия неповрежденными. Брокколи является источником витамина с и бета-каротина. Ее используют в приготовлении салатов, супов, рагу, гарниров к мясу и рыбе.Составброкколиобщая информация бренд bonduelle вес 400 г температура хранения -6...-18	https://foodlogistic.com.ua/ru/kapusta-brokkoli-bonduelle-400g5/	https://foodlogistic.com.ua/content/images/45/390x390l80tl0/65623866450526.jpeg	1891	in stock	Каталог
4.00 UAH	Яблоко Голден	1 яблоки восстанавливают кровь. Они богаты железом, и регулярное употребление яблок повышает уровень гемоглобина, что полезно при малокровии и после большой кровопотери. 2 они стимулируют прилив жизненных сил, помогают при стрессах и усталости, укрепляют сердечно-сосудистую систему и улучшают работу мозга.	https://foodlogistic.com.ua/ru/yabloko_golden/	https://foodlogistic.com.ua/content/images/21/386x390l80tl0/28745117660117.jpg	1365	in stock	Каталог
4.00 UAH	Яблоко Зеленое Гренни Смит	1 яблоки восстанавливают кровь. Они богаты железом, и регулярное употребление яблок повышает уровень гемоглобина, что полезно при малокровии и после большой кровопотери. 2 они стимулируют прилив жизненных сил, помогают при стрессах и усталости, укрепляют сердечно-сосудистую систему и улучшают работу мозга.	https://foodlogistic.com.ua/ru/yabloko_zelenoe_grenni_smit/	https://foodlogistic.com.ua/content/images/23/545x390l80tl0/92516288075772.jpeg	1366	in stock	Каталог
62.00 UAH	Салат Беби Микс	Это сочетание разных салатов, которые собирают незрелыми, когда листья очень маленькие и нежные. В состав этой смеси входят: листья рукколы, маш салата, красная горчица, салат «bull&apos;s Blood», красный мангольд, лоло биондо и лоло россо, тат цой	https://foodlogistic.com.ua/ru/salat-bebi-miks-125-gr/	https://foodlogistic.com.ua/content/images/27/357x390l80tl0/69608850746787.jpeg	1368	in stock	Каталог
7.00 UAH	Салат Ромен	Салат-ромэн (салат романо) - один из самых популярных сортов латука посевного (салат латук). Относится к его кочанным разновидностям. В кулинарных целях используются молодые листья, отличающиеся нежной мякотью с приятным ореховым пряным вкусом	https://foodlogistic.com.ua/ru/salat-romen-100-gr/	https://foodlogistic.com.ua/content/images/31/734x390l80tl0/37447316201824.jpeg	1371	in stock	Каталог
20.00 UAH	Салат Рукола	Салатное растение из семейства капустных, имеет терпкий орехово‑горчичный насыщеный вкус. Внешне очень схожие с редисом.	https://foodlogistic.com.ua/ru/salat_rukola_0.125_kg/	https://foodlogistic.com.ua/content/images/33/528x390l80tl0/84840578336087.jpeg	1372	in stock	Каталог
36.00 UAH	Салат Микрогрин Люцерна	Молодые ростки люцерны обладают мягким приятным вкусом и довольно лёгким ореховым ароматом. Люцерну не употребляют в пищу из-за отсутствия приятного вкуса или остроты и низкой питательной ценности для человеческого организма. Но проростки — другое дело, так как витамины в них находятся в самом простом для усвоения виде. Проростки люцерны – природное лекарство для профилактики различных заболеваний. Достаточно употреблять всего по чайной ложке ростков в день – и замечательный целебный эффект гарантирован. Ростки люцерны обладают мощнейшей энергетикой и уникальным составом — в них есть все необходимые аминокислоты. В кулинарии их часто добавляют в овощные салаты, сэндвичи, смузи и другие блюда.	https://foodlogistic.com.ua/ru/salat_mikrogrin_lyutserna_50g/	https://foodlogistic.com.ua/content/images/37/390x390l80tl0/92464130521322.jpeg	1374	in stock	Каталог
42.00 UAH	Салат Микрогрин Подсолнух	Микрогрин является максимально полезным растением, его качество не сравнится со взрослым цветком. При первичном выращивании в миниатюрных ростках наблюдается высокая концентрация полезных свойств, витаминов и микроэлементов; ежедневное употребление микрогрина положительно сказывается на состоянии кожи: наблюдается омолаживающий лифтинг-эффект, кожа становится более упругой и выравнивается ее цвет; микрозелень подсолнечника качественно очищает организм, выводит токсины и шлаки за короткий период и без вреда организму; ростки подсолнуха имеют привлекательный, необычный и сладкий привкус. Это может создать довольно нетривиальный привкус традиционному салату из свежих овощей; микрозелень подсолнуха можно использовать и в качестве сладкого блюда. Такие ростки замечательно дополнят фруктовый салат или творожную запеканку. В качестве перекуса их можно выложить сверху на бутерброд из творожного сыра и авокадо.	https://foodlogistic.com.ua/ru/salat_mikrogrin_podsolnukh_50_g/	https://foodlogistic.com.ua/content/images/39/390x390l80tl0/78846613520921.jpeg	1375	in stock	Каталог
53.00 UAH	Салат Микрогрин Лук	Одна из главных достоинств микрогрина – огромная польза для организма. Он способствует его очищению, омолаживает клетки, дает нам необходимый запас энергии. На это влияет два фактора. Во-первых, маленькие расточки содержат больше полезных веществ. Так как растение находится в самом начале своего роста и становления, то концентрация полезных веществ в нём наибольшая, ведь природа активно насыщает его силами. Во-вторых, за недолгий период своего роста микрогрин не успевает накопить в себе никакой вредной «гадости», что неизбежно для зрелых растений, даже если они выращены в экологически чистых условиях.	https://foodlogistic.com.ua/ru/salat_mikrogrin_luk_50g/	https://foodlogistic.com.ua/content/images/41/390x390l80tl0/38775135012447.jpeg	1376	in stock	Каталог
36.00 UAH	Салат Микрогрин Горох	Одна из главных достоинств микрогрина – огромная польза для организма. Он способствует его очищению, омолаживает клетки, дает нам необходимый запас энергии. На это влияет два фактора. Во-первых, маленькие расточки содержат больше полезных веществ. Так как растение находится в самом начале своего роста и становления, то концентрация полезных веществ в нём наибольшая, ведь природа активно насыщает его силами. Во-вторых, за недолгий период своего роста микрогрин не успевает накопить в себе никакой вредной «гадости», что неизбежно для зрелых растений, даже если они выращены в экологически чистых условиях.	https://foodlogistic.com.ua/ru/salat_mikrogrin_gorokh_50g/	https://foodlogistic.com.ua/content/images/43/390x390l80tl0/91952524369722.jpeg	1377	in stock	Каталог
29.00 UAH	Базилик Зеленый	Базилик – это очень полезное растение, которое содержит витамины с, В2, рр, аскорбиновую кислоту, провитамин а, сахар, каротин, Р-рутин и фитонциды. Содержание масла в листьях базилика достигает 1,5% — 2%. В эфирном масле базилика также содержатся полезные для человека вещества: сапонин, камфора, оцимен, цинеол, метилхавинол, эвгенол, эстрагол. Польза базилика заключается еще в том, что он является иммуностимулирующим средством, защищает от вирусных, грибковых и бактериальных инфекций дыхательных путей, в том числе облегчает симптомы бронхита и астмы. Он обладает жаропонижающим и потогонным действием, удаляет слизь из носовых проходов и легких, улучшает пищеварение и всасывание питательных веществ, укрепляет нервы, нормализует сон, улучшает потенцию, стимулирует умственную деятельность и улучшает память.	https://foodlogistic.com.ua/ru/bazilik_zelenyy_0.100_kg/	https://foodlogistic.com.ua/content/images/45/225x225l80tl0/24869256172449.jpeg	1378	in stock	Каталог
21.00 UAH	Базилик Красный	Базилик – это очень полезное растение, которое содержит витамины с, В2, рр, аскорбиновую кислоту, провитамин а, сахар, каротин, Р-рутин и фитонциды. Содержание масла в листьях базилика достигает 1,5% — 2%. В эфирном масле базилика также содержатся полезные для человека вещества: сапонин, камфора, оцимен, цинеол, метилхавинол, эвгенол, эстрагол. Польза базилика заключается еще в том, что он является иммуностимулирующим средством, защищает от вирусных, грибковых и бактериальных инфекций дыхательных путей, в том числе облегчает симптомы бронхита и астмы. Он обладает жаропонижающим и потогонным действием, удаляет слизь из носовых проходов и легких, улучшает пищеварение и всасывание питательных веществ, укрепляет нервы, нормализует сон, улучшает потенцию, стимулирует умственную деятельность и улучшает память.	https://foodlogistic.com.ua/ru/bazilik_krasnyy_0.100_kg/	https://foodlogistic.com.ua/content/images/47/297x390l80tl0/40420368025226.png	1379	in stock	Каталог
11.00 UAH	Лук Зеленый	По некоторым данным, свежая зелень лука способствует профилактике простудных заболеваний, усиливает выделение пищеварительных соков и улучшает процесс пищеварения. Высокий уровень содержания цинка в зеленом луке улучшает состояние волос и ногтей, а также работу иммунной системы.	https://foodlogistic.com.ua/ru/luk-zelenyy-100-gr/	https://foodlogistic.com.ua/content/images/1/457x302l80tl0/97829349354525.jpeg	1381	in stock	Каталог
17.00 UAH	Петрушка Кучерявая	Петрушка известна своими противовоспалительными и мочегонными свойствами. Ее рекомендуют употреблять для укрепления десен, улучшения аппетита и пищеварения, а также выведения солей из организма.	https://foodlogistic.com.ua/ru/petrushka_kucheryavaya_0.100_kg/	https://foodlogistic.com.ua/content/images/9/477x329l80tl0/59237603538335.jpeg	1385	in stock	Каталог
8.00 UAH	Петрушка Листовая	Петрушка известна своими противовоспалительными и мочегонными свойствами. Ее рекомендуют употреблять для укрепления десен, улучшения аппетита и пищеварения, а также выведения солей из организма.	https://foodlogistic.com.ua/ru/petrushka_listovaya_0.100_kg/	https://foodlogistic.com.ua/content/images/11/477x329l80tl0/30327311392173.jpeg	1386	in stock	Каталог
11.00 UAH	Стебель Сельдерея	Стебель сельдерея	https://foodlogistic.com.ua/ru/steblo_seleri_0.400_kg/	https://foodlogistic.com.ua/content/images/15/520x390l80tl0/51079231737028.jpeg	1388	in stock	Каталог
12.00 UAH	Помидор Кумато	Помидоры богаты витамином с, калием, фолатами и витамином к. Однако больше всего томаты ценны тем, что они являются основным источником мощного антиоксиданта ликопина, который снижает риск сердечных заболеваний и рака.	https://foodlogistic.com.ua/ru/pomidor_kumato/	https://foodlogistic.com.ua/content/images/25/544x390l80tl0/28137380216388.jpeg	1339	in stock	Каталог
24.00 UAH	Помидор Черри Амор	Помидоры богаты витамином с, калием, фолатами и витамином к. Однако больше всего томаты ценны тем, что они являются основным источником мощного антиоксиданта ликопина, который снижает риск сердечных заболеваний и рака.	https://foodlogistic.com.ua/ru/pomidor_cherri_amor_0.250_kg/	https://foodlogistic.com.ua/content/images/27/390x390l80tl0/19785504242457.jpeg	1340	in stock	Каталог
3.00 UAH	Редис Красный	Редис красный	https://foodlogistic.com.ua/ru/redis-chervoniy-100-gr/	https://foodlogistic.com.ua/content/images/29/392x390l80tl0/53359547259430.jpeg	1341	in stock	Каталог
7.00 UAH	Сельдерей Корень	Корень сельдерея содержит калий, магний, кальций, натрий, что помогает насыщать организм полезными минералами, укрепляя стенки сосудов и повышая жизненный тонус. Употребление корня сельдерея полезно при гипертонии, проблемах с жкт, а также различных воспалительных процессах в организме.	https://foodlogistic.com.ua/ru/selderey-koren-100-gr/	https://foodlogistic.com.ua/content/images/33/382x390l80tl0/90042974433487.jpeg	1343	in stock	Каталог
75.00 UAH	Авокадо Хасс	Чем отличается от обычного от обычного авокадо сорт хаас отличается внешним видом, пищевой ценностью, вкусовыми качествами и областью применения. Плод среднего размера весом от 150 г до 300 г, размер 8-15 см, кожица более грубая, темно-зеленая. Форма грушевидная, внутри косточка шоколадного цвета. На вкус плод жирный, маслянистый, сладкий, с ореховым привкусом. Содержание витаминов превышает 15-18%.	https://foodlogistic.com.ua/ru/avokado_khass/	https://foodlogistic.com.ua/content/images/37/390x390l80tl0/95418332794995.jpeg	1347	in stock	Каталог
230.00 UAH	Ананас Голд	Состав и полезные свойства ананаса мякоть ананаса содержит много грубых пищевых волокон, которые оказывают благотворное влияние на состояние пищеварительного тракта, нормализуя перистальтику и восстанавливая моторику кишечника. Вещество бромелин, которое содержится в спелых ананасах, является природным денатуратором белка, способствующим расщеплению белков животного происхождения. Поэтому советом съедать несколько долек ананаса после обильного мясного застолья не следует пренебрегать. Плод содержит достаточное количество витамина с, точнее – 100 г ананаса покрывают 80% суточной нормы аскорбиновой кислоты. Известный факт, что железо лучше усваивается совместно с витамином с, поэтому, если мясо по каким-то причинам исключено из меню, то железо из растительной пищи можно получить лишь данным способом.	https://foodlogistic.com.ua/ru/ananas_gold/	https://foodlogistic.com.ua/content/images/39/390x390l80tl0/57537205828515.jpeg	1348	in stock	Каталог
25.00 UAH	Виноград Зеленый	Благодаря наличию антиоксидантов достигаются следующие положительные эффекты: улучшается работа сердца, нормализуется его ритм; активизируется метаболизм, за счёт чего приходят в норму обменные процессы и улучшается общее состояние; снижается уровень холестерина, очищаются сосуды; повышается тонус организма и появляется дополнительная энергия; укрепляется иммунная система, организм лучше сопротивляется простудам и инфекциям; за счёт высокого содержания глюкозы и фруктозы улучшается мозговая деятельность и память; витамин к, содержащийся в ягодах, разжижает кровь, препятствуя образованию тромбов; витамины группы в благотворно воздействуют на нервную систему; калий улучшает состояние костного мозга, работу сердца и кроветворных органов; благодаря пищевым волокнам (клетчатка, пектин) достигается умеренный слабительный и желчегонный эффект.	https://foodlogistic.com.ua/ru/vinograd_zelenyy/	https://foodlogistic.com.ua/content/images/45/585x390l80tl0/81861157434177.jpeg	1351	in stock	Каталог
19.00 UAH	Виноград Красный	Польза винограда для здоровья есть масса свойств, благодаря которым этот плод ценен: он способствует укреплению стенок сосудов и сердца, насыщая кровь оксидом азота, препятствующим появление сгустков в ней. В силу этого выполняется профилактика сердечного приступа; польза винограда неоценима и для нервной системы – он защищает ее от напряжений, стрессов. Благодаря ему вы сможете быстро восстановить силы, укрепить иммунную систему; ягоды благотворно влияют на органы дыхательной системы, поэтому их рекомендуется употреблять людям, имеющим их болезни, в том числе страдающим астмой; благодаря им удается производить профилактику глазных заболеваний, ускорять их лечение; наличие кислот в плодах способствует снизить уровень холестерина в крови; виноград нормализует уровень в крови гемоглобина; он способствует устранению заболеваний грибкового происхождения; есть хорошая новость для представителей сильного пола, любящих виноград – польза для мужчин его тоже велика. Некоторые из них страдают такой проблемой как метаболический синдром, при котором на талии скапливаются жировые отложения, снижается уровень полезного холестерина, повышается уровень сахара в крови и артериальное давление. Эти явления способны привести к развитию сахарного диабета, сердечно-сосудистых патологий. Польза плодов для мужчин заключается в том, что он способен избавлять их от перечисленных проблем; представительницам прекрасного пола тоже следует обратить внимание на виноград – польза для женщин этих ягод значительна. В их косточках содержатся фитоэстрогены, которые по своему составу похожи на женские гормоны эстрогены. Благодаря этому плоды способствуют нормализации гормонального фона. В этом смысле они особенно полезны для тех женщин, у которых климакс – при нем выработка эстрогенов снижается, а они отвечают за хорошее состояние кожи, волос, ногтей.	https://foodlogistic.com.ua/ru/vinograd_krasnyy/	https://foodlogistic.com.ua/content/images/47/520x390l80tl0/99350566239236.jpeg	1352	in stock	Каталог
11.00 UAH	Груша Конференция	Польза сорта конференция обусловлена высокой концентрацией ценных для организма человека элементов: органические кислоты помогают работе желудочно-кишечного тракта; железо поддерживает кроветворение, транспортирует кислород в организме, предупреждает анемию; медь стимулирует усвоение белков и углеводов, незаменима для сердечной деятельности; хром помогает регулировать содержание глюкозы в крови; калий обеспечивает профилактику отложения солей; фруктоза положительно влияет на функцию поджелудочной железы; эфирные масла нужны для борьбы с инфекциями и воспалениями; клетчатка нормализует холестерин, способствует отводу желчи, даёт ощущение сытости; дубильные вещества являются естественным средством от диареи; антиоксиданты необходимы для нормализации артериального давления; витамины укрепляют и тонизируют весь организм, улучшают работу иммунной системы.	https://foodlogistic.com.ua/ru/grusha_konferentsiya/	https://foodlogistic.com.ua/content/images/3/390x390l80tl0/67574829102125.jpeg	1355	in stock	Каталог
4.00 UAH	Яблоко Красное	1 яблоки восстанавливают кровь. Они богаты железом, и регулярное употребление яблок повышает уровень гемоглобина, что полезно при малокровии и после большой кровопотери. 2 они стимулируют прилив жизненных сил, помогают при стрессах и усталости, укрепляют сердечно-сосудистую систему и улучшают работу мозга.	https://foodlogistic.com.ua/ru/yabloko_krasnoe/	https://foodlogistic.com.ua/content/images/19/390x390l80tl0/61197349902790.jpeg	1364	in stock	Каталог
11.00 UAH	Курица Тушка Охлажденная	Вес целой тушки - 1,3-1,4 кг	https://foodlogistic.com.ua/ru/kuritsa-tushka-okhlazhdennaya-khalyal-13-14kg/	https://foodlogistic.com.ua/content/images/49/585x390l80tl0/kuritsa-tushka-okhlazhdennaya-khalyal-12-14kg-32137611038621.jpg	5619	in stock	Каталог
